opco_code,opco_name,store_id,store_name,store_type,store_location
NORTHCO_MART,NorthCo Mart,1202,NORTHCO MART E-COMMERCE CENTRE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1316,NORTHCO MART PIPERMOOR MART S27,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1012,NORTHCO MART FENWICKHOLT VANTRYCROSS,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1104,NORTHCO MART FIRST AVENUE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1201,NORTHCO MART TANNERHOLLOW MOBILE UMBERRIDGE GROUP LTD,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1105,NORTHCO MART QUARRYFIELD CITY,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1402,NORTHCO MART E-COMMERCE CENTRE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1401,NORTHCO MART VERDANTBROOK,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1011,NORTHCO MART PIPERBROOK KELVINHOLLOW,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1019,NORTHCO MART WILLOWFIELD,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1027,NORTHCO MART XANTHETON YEOMANVALE SABLEVALE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1039,NORTHCO MART UPSHAWBURN CORVUSGATE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1016,NORTHCO MART INGLEGATE JUNIPERFORD,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1031,NORTHCO MART CALDERFIELD DUNMORTON 23,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1021,NORTHCO MART OAKENTON,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1032,NORTHCO MART NETHERMOOR VANTRYTON,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1018,NORTHCO MART OAKENRIDGE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1013,NORTHCO MART VELDRA SELBYCROSS,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1014,NORTHCO MART HALLOWWICK JUNIPERREACH,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1024,NORTHCO MART RAVENSHAVEN,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1040,NORTHCO MART KELVINHOLLOW ONE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1030,NORTHCO MART WRENVALE PENROSEGATE,NorthCo Mart,Unclassified
NORTHCO_MART,NorthCo Mart,1020,NORTHCO MART VANTRYRIDGE ALDERHOLT,NorthCo Mart,Southern
NORTHCO_MART,NorthCo Mart,1035,NORTHCO MART YARROWHOLLOW MALL,NorthCo Mart,Southern
NORTHCO_MART,NorthCo Mart,1025,NORTHCO MART BRENWICK VANTRYTON,NorthCo Mart,Southern
NORTHCO_MART,NorthCo Mart,1034,NORTHCO MART UMBERHOLT,NorthCo Mart,Southern
NORTHCO_CREDIT,NorthCo Credit,7001,NORTHCO CREDIT LARKINHAVEN MARLOWCROSS,NorthCo Credit,Central
NORTHCO_CREDIT,NorthCo Credit,7002,NORTHCO CREDIT CALDERFIELD DUNMORTON,NorthCo Credit,Central
NORTHCO_CREDIT,NorthCo Credit,7003,NORTHCO CREDIT JUNIPERREACH KELVINHOLLOW,NorthCo Credit,Central
NORTHCO_CREDIT,NorthCo Credit,7004,NORTHCO CREDIT FARROWMERE,NorthCo Credit,Central
NORTHCO_CREDIT,NorthCo Credit,7005,NORTHCO CREDIT OAKENTON,NorthCo Credit,Central
NORTHCO_CREDIT,NorthCo Credit,7006,NORTHCO CREDIT KELVINBURN,NorthCo Credit,Southern
NORTHCO_CREDIT,NorthCo Credit,7007,NORTHCO CREDIT TANNERMERE,NorthCo Credit,Southern
NORTHCO_CREDIT,NorthCo Credit,7008,NORTHCO CREDIT FENWICKHOLT VANTRYCROSS,NorthCo Credit,Southern
NORTHCO_CREDIT,NorthCo Credit,7009,NORTHCO CREDIT VANTRYRIDGE ALDERHOLT,NorthCo Credit,Southern
NORTHCO_CREDIT,NorthCo Credit,7010,NORTHCO CREDIT UMBERHOLT,NorthCo Credit,Southern
NORTHCO_CREDIT,NorthCo Credit,7011,NORTHCO CREDIT UMBERTON,NorthCo Credit,Northern
NORTHCO_CREDIT,NorthCo Credit,7012,NORTHCO CREDIT XANTHEGATE,NorthCo Credit,Northern
NORTHCO_CREDIT,NorthCo Credit,7013,NORTHCO CREDIT YARROWBURN,NorthCo Credit,Northern
NORTHCO_CREDIT,NorthCo Credit,7014,NORTHCO CREDIT WRENVALE YEOMANWICK,NorthCo Credit,Northern
NORTHCO_CREDIT,NorthCo Credit,7015,NORTHCO CREDIT ROWANDALE SABLEREACH,NorthCo Credit,Northern
NORTHCO_CREDIT,NorthCo Credit,7016,NORTHCO CREDIT CORVUSGATE GARNETWICK,NorthCo Credit,East Coast
NORTHCO_CREDIT,NorthCo Credit,7017,NORTHCO CREDIT RAVENSHAVEN,NorthCo Credit,East Coast
NORTHCO_CREDIT,NorthCo Credit,7018,NORTHCO CREDIT LARKINHAVEN CALDERSTEAD,NorthCo Credit,East Coast
NORTHCO_CREDIT,NorthCo Credit,7019,NORTHCO CREDIT HOLLISSTEAD,NorthCo Credit,Eastern Isles
NORTHCO_CREDIT,NorthCo Credit,7020,NORTHCO CREDIT CORVUSGATE DUNMORGATE,NorthCo Credit,Eastern Isles
NORTHCO_BANK,NorthCo Bank,9999,NORTHCO BANK HQ,NorthCo Bank,Central
